"WTR_ANAL FILE"
"Uwi","Area code","Formtn code","Pool seq","Wa num","Drillng event seq","Water lab num","Sample point code","Test perf base depth (m)","Test perf top depth (m)","Sample date","Reltv densty","Water anlyss comments","Test num","Mud resstvty (mg/l)","Salnty (mg/l)","Tot solids disslvd calc (mg/l)","Restvty (mg/l)","Na contnt (mg/l)","K contnt (mg/l)","Ca contnt (mg/l)","Mg contnt (mg/l)","Ba contnt (mg/l)","Sr contnt (mg/l)","Fe contnt (mg/l)","Cl contnt (mg/l)","Br contnt (mg/l)","I contnt (mg/l)","Hco3 contnt (mg/l)","So4 contnt (mg/l)","Co3 contnt (mg/l)","Oh contnt (mg/l)","H2s contnt (mg/l)","H2s contnt desc","Test perf flag","Project code"
"100011008118W600","9021","5000","A               ","29231","00","19WF434795C","SEP","4275","2215.6","20190202","1.14","","","","19.24","198331",".04","58400","2260","14690","1410","0","0","68","121324","0","0","128.1","184","0","0","0","","","00"
"106071708118W600","9021","5000","A               ","29232","00","16WF107992E","SEP","3935","2188","20160509","1.17","","","","23.13","237971",".04","65900","2900","17300","1800","0","0","17","149954","0","0","20.3","107","0","0","0","","","00"
"106071708118W600","9021","5000","A               ","29232","00","19WF434795D","SEP","3935","2188","20190203","1.16","","","","21.83","226790",".04","65100","2570","17300","1750","0","0","72","139910","0","0","130.1","96","0","0","0","","","00"
"102011008118W600","9021","5000","A               ","29233","00","16WF107992H","SEP","4443","2343.5","20160605","1.15","","","","20.33","206641",".05","58600","2480","14800","1590","0","0","25.2","128960","0","0","56.9","183","0","0","0","","","00"
"102011008118W600","9021","5000","A               ","29233","00","19WF434795E","SEP","4443","2343.5","20190203","1.15","","","","19.73","208376",".04","63100","2370","15700","1490","0","0","77","125500","0","0","130.1","152","0","0","0","","","00"
"102021708118W600","9021","5000","A               ","29234","00","16WF107992F","SEP","3946","2361.3","20160512","1.16","","","","22.36","226671",".04","61600","2780","16500","1720","0","0","22.8","143955","0","0","24.4","104","0","0","0","","","00"
"102021708118W600","9021","5000","A               ","29234","00","19WF434795F","SEP","3946","2361.3","20190204","1.15","","","","20.05","211950",".04","64000","2400","16500","1530","0","0","89","127400","0","0","102.5","70","0","0","0","","","00"
"200B051F094B0900","9022","5000","A               ","29244","00","52136-2015-6045","SEP","4581","2638","20150117","1.071","sample point=low stage separator sight glass, assumed to be a first stage separator","","","","98752",".077","31617","1245","3919","469","","","","61337","","","153","12","0","0","","Not Detected","","00"
"200B051F094B0900","9022","5000","A               ","29244","00","52136-2015-6075","SEP","4581","2638","20150129","1.084","Sample Point = Low Stage Separator Sight Glass, assumed to be First Stage Separator","","","","115306",".068","36055","1398","4735","562","","","","72419","","","130","7.4","0","0","","Not Detected","","00"
"200C041F094B0900","9022","5000","A               ","29245","00","52136-2015-6064","SEP","4370","2413.1","20150126","1.082","","","","","114947",".069","37162","1419","4801","562","","","","70838","","","158","7.3","0","0","","Not Detected","","00"
"200A072A094H0400","9022","5000","A               ","29253","00","16WF169816A","PT","3272.48","1750.88","20161211","1.04","","","","6.55","61615",".12","19700","747","1830","360","0","0","2.8","37754","0","0","1102.1","683","0","0","426","","","00"
"200B033D094H0400","9022","5000","A               ","29259","00","18WF412765B","SEP","3890.2","2250.5","20181026","1.09","","","","13.34","131265",".07","41800","801","7360","755","507","1700","10.4","80500","0","0","89.5","5.2","0","0","0","","","00"
"200A075G094H0402","9022","5000","A               ","29262","02","18WF322411B","SEP","3908","1676","20180319","1.04","","","","7.74","70546",".11","21000","732","3430","606","0","0","6","44600","0","0","203.9","78","0","0","17","","","00"
"200A075G094H0402","9022","5000","A               ","29262","02","B707750-QM4752","OTH","3908","1676","20170131","1.086","","","","","17000",".07","34000","949","5170","967","6.45","991",".86","68840","","","250","108.2","0","0","0","","","00"
"200A075G094H0402","9022","5000","A               ","29262","02","B786371-SC8175","OTH","3908","1676","20170928","1.061","","","","","80000",".1","24100","697","3900","690","7.15","683","0","50330","","","110","76.6","0","0","0","","","00"
"200A075G094H0402","9022","5000","A               ","29262","02","B912338-VG1851","OTH","3908","1676","20190215","1.072","","","","","93000",".11","28500","789","4960","934","4.82","971","4.31","57660","","","220","66.7","0","0","0","","","00"
"200A075G094H0402","9022","5000","A               ","29262","02","C015167-XM0709","OTH","3908","1676","20200226","1.072","","","","","93000",".1","30300","750","4250","758","5.13","898","3.76","57080","","","180","81.9","0","0","0","","","00"
"102013507919W600","9021","5000","A               ","29263","00","15WF977907E","SEP","4195","2886.5","20150520","1.201","SFC: 16-34; WELL K; WELL NAME ON TAG = GROUNDBIRCH Hz 112 K16-34-79-19; TU-26; PRODUCED WATER ;RESISTIVITY < 0.05","","","","290026",".05","85600","3660","21600","1760","1350","2590","50.1","177392","659","61.8","28.5",".3","0","0","0","","","00"
"103013507919W600","9021","5000","A               ","29264","00","15WF949430E","SEP","4145.88","2881.79","20150224","1.171","SFC: L16-34-079-19W6","","","","232124",".08","64000","2660","15300","1550","1060","2080","79.9","148454","2830","42.6","75.2","123","0","0","0","","","00"
"200B032C094B1600","9022","5000","A               ","29265","00","15WF055159A","SEP","3955","2289.4","20151218","1.084","Sample Point = Test Separator, assumed to be First Stage Separator","","","12.15","117728",".068","36400","1430","6180","701","","","42","72977","","","72.6","5.1","0","0","","Not Detected","","00"
"100093507916W600","9021","5000","A               ","29272","00","14WR836962A","SEP","3688","2279.3","20140502","1.123","sample point=test vessel, assumed to be first stage separator","","","18.24","184782",".08","52500","1990","15000","1620","","","19.1","113465","","","109.4","154","0","0","","Not Detected","","00"
"104161808117W600","9021","5000","A               ","29279","00","6694-52136-15-4","OTH","3887","2051","20150925","1.123","N.D.- Not Detected.","","","","175220",".05","47249","1802","11954","1262","","","0","112654.6","","","83.2","214.8","0","0","0","","","62"
"102161808117W600","9021","5000","A               ","29280","00","6694-52136-15-8","OTH","3807","2142","20150925","1.123","N.D.- Not Detected.","","","","172076",".05","47448","1780","12255","1294","","","0","109013.5","","","80.4","205.1","0","0","0","","","62"
"100161808117W600","9021","5000","A               ","29281","00","6694-52136-15-12","OTH","3672","2059","20150925","1.116","N.D.- Not Detected.","","","","161986",".05","44714","1688","11245","1215","","","0","102784.1","","","87.6","252.1","0","0","0","","","62"
"103161808117W600","9021","5000","A               ","29282","00","6685-52136-15-20","OTH","3681","2114","20150919","1.115","N.D.- Not Detected.","","","","162661",".05","46573","1760","11906","1253","","","0","100901.4","","","64.9","203","0","0","0","","","62"
"100011908117W600","9021","5000","A               ","29283","00","6685-52136-15-25","OTH","3607","2046","20150919","1.111","N.D.- Not Detected.","","","","160083",".05","45401","1738","11368","1223","","","0","100021.4","","","65.5","266","0","0","0","","","62"
"102011908117W600","9021","5000","A               ","29284","00","6685-52136-15-15","OTH","3645","2110","20150919","1.114","N.D.- Not Detected.","","","","162966",".05","45746","1693","11885","1283","","","0","102109.7","","","51.4","197.9","0","0","0","","","62"
"102081908117W600","9021","5000","A               ","29285","00","6685-52136-15-5","OTH","3581","2095","20150912","1.103","N.D.- Not Detected.","","","","145597",".06","42495","1642","10550","1139","","","0","89420.7","","","78.2","272","0","0","0","","","62"
"100081908117W600","9021","5000","A               ","29286","00","6685-52136-15-10","OTH","3666","2126","20150914","1.107","N.D.- Not Detected.","","","","154169",".06","43727","1643","11387","1241","","","0","95897.9","","","74","198.9","0","0","0","","","62"
"100052408118W600","9021","5000","A               ","29287","00","6727-52136-16-8","OTH","3253.1","2100","20161105","1.141","N.D.- Not Detected.","","","","195092",".05","53767","2220","14875","1465","","","0","122605.2","","","19.4","141.4","0","0","0","","","62"
"102052408118W600","9021","5000","A               ","29288","00","6705-52136-16-4","OTH","3249","2177","20161029","1.13","N.D.- Not Detected.","","","","184371",".05","51919","2042","13395","1383","","","0","115459.6","","","34.2","137.7","0","0","0","","","62"
"100122408118W600","9021","5000","A               ","29289","00","6727-52136-16-12","OTH","3155.1","2079","20161105","1.139","N.D.- Not Detected.","","","","193354",".05","53857","2232","14963","1470","","","0","120684","","","20.2","128","0","0","0","","","62"
"102122408118W600","9021","5000","A               ","29290","00","6705-52136-16-8","OTH","3230.1","2152","20161029","1.126","N.D.- Not Detected.","","","","178278",".05","49535","1907","13205","1410","","","0","112056.2","","","62","102.8","0","0","0","","","62"
"103122408118W600","9021","5000","A               ","29291","00","6727-52136-16-16","OTH","3181","2103","20161105","1.131","N.D.- Not Detected.","","","","180987",".05","50387","2062","13793","1378","","","0","113148.1","","","30.4","189","0","0","0","","","62"
"104122408118W600","9021","5000","A               ","29292","00","6705-52136-16-16","OTH","3292","2173","20161029","1.125","N.D.- Not Detected.","","","","173133",".05","48657","1893","12732","1333","","","0","108321.9","","","55.9","140.2","0","0","0","","","62"
"100132408118W600","9021","5000","A               ","29293","00","6727-52136-16-4","OTH","3299.1","2102","20161105","1.127","N.D.- Not Detected.","","","","174324",".05","48784","1996","13281","1355","","","0","108685.5","","","41.9","179.8","0","0","0","","","62"
"102132408118W600","9021","5000","A               ","29294","00","6705-52136-16-12","OTH","3471.1","2157.8","20161029","1.127","N.D.- Not Detected.","","","","179611",".05","49964","1954","13038","1403","","","0","113096","","","40.3","115.8","0","0","0","","","62"
"100051607917W602","9021","5000","A               ","29309","02","14WF825544A","SEP","4358","2570","20140401","1.115","Sample Point = Test Vessel, assumed to be First Stage Separator","","","16.36","164210",".049","48800","2190","11100","1090","142","1420","30.4","100969","196","17.6","93.5","15.7","0","0","","Not Detected","","00"
"100051607917W602","9021","5000","A               ","29309","02","B5A5998-NS7831","OTH","4337.4","2570","20151125","1.188","","","","","220000",".05","62600","2270","15900","1570","311","1840","54.7","136800","","","43","7.2","0","0","0","","","00"
"102051607917W600","9021","5000","A               ","29310","00","B5A5998-NS7840","OTH","4357.3","2487","20151124","1.198","","","","","230000",".05","67500","2400","17300","1670","302","2000","37.2","140500","","","45","7","0","0","0","","","00"
"202D070G094H0500","9022","5000","A               ","29344","00","B921141:VK4464-01","OTH","3208","1576.5","20190319","1.127","Sample Point did not match the import UWI (00/C-062-F/094-H-05/00) OR LSD (c-B062-F/94-H-05)","","","","160000",".1","52300","1120","10900","1510","30.6","2140",".17","90750","","","92","42.2","0","0","0","","","00"
"200A056D094G0100","9022","5000","A               ","29361","00","14WF831113A","OTH","3785.5","2355","20140419","1.07","","","","10.05","100433",".08","35200","1050","4010","577","134","938","4.2","59482","136","20","231.8","0","0","0","0","","","00"
"100123408119W600","9021","5000","A               ","29362","00","14WF813816A","PT","3540","1952.5","20140219","1.11","","","","15.25","149099",".08","41900","1700","10300","1060","0","0","33","93971","0","0","97.6","120","0","0","0","","","00"
"100133408119W600","9021","5000","A               ","29363","00","14WF813816B","PT","3624","1956.4","20140220","1.09","","","","12.79","125377",".08","36400","1420","8850","1020","0","0","30.5","77476","0","0","117.9","153","0","0","0","","","00"
"202C046I094G0100","9022","5000","A               ","29367","00","2627307","SEP","3387","1887","20210519","1.118","","","","","169000",".05","51600","1600","8850","1400","","","0","105000","","","308","50","0","0","0","","","00"
"202D069H094G0800","9022","5000","A               ","29376","00","9160-52136-17-12","SEP","3837.5","1857.7","20170424","1.077","N.D.- Not Detected.","","","","108569",".07","32502","977.5","5718","758.9","67.34","862.8","9.67","67539.3","","","107.8","19.9","0","0","0","","","00"
"200A013J094G0800","9022","5000","A               ","29377","00","9448-52136-17-4","SEP","4585","2088","20171127","1.082","N.D.- Not Detected.","","","","113692",".08","34707","1045","6005","831.7","49.69","922.5","2.11","69963.4","","","125.8","33.2","0","0","0","","","00"
"100073007917W600","9021","5000","A               ","29384","00","14F830069","OTH","6016.5","2820","20140415",".86","","","","1.52","11902",".61","3560","149","842","90.4","0","0","0","7248","0","0","27.5","0","0","0","0","","","00"
"100073007917W600","9021","5000","A               ","29384","00","15WF039014A","SEP","6016.51","2820","20151104","1.08","","","","12.56","118436",".07","32700","1450","7520","972","0","0","3.1","75438","0","0","103.7","305","0","0","0","","","00"
"100073007917W600","9021","5000","A               ","29384","00","2763-52137-2014-21","OTH","6016.5","2820","20140728","1.063","N.D.- Not Detected. Total Alkalinity (mg/L) = 119; Total Hardness as CaCO3 (mg/L) = 15822; Total Fe (mg/L) = 13; Total Mn (mg/L) = 2.8; Total Suspended Solids (mg/L) = 483; Electrical Conductivity @ 25�C (mS/cm) = 116.4","","","","91455",".09","27390","1150","6010","798","3.4","716","1.5","54835.9","","","145.7","402","0","0","0","","","00"
"100073007917W600","9021","5000","A               ","29384","00","2763-52137-2014-7","OTH","6016.5","2820","20140728","1.063","N.D.- Not Detected. Total Alkalinity (mg/L) = 113; Total Hardness as CaCO3 (mg/L) = 17138; Total Fe (mg/L) = 23; Total Mn (mg/L) = 3.0; Total Suspended Solids (mg/L) = 698; Electrical Conductivity @ 25�C (mS/cm) = 116.3","","","","88258",".09","25520","1050","5630","748","2.6","670","1.6","54084.4","","","137.8","411.3","0","0","0","","","00"
