"PROJECTS FILE"
"Area Code","Formtn Code","Pool Seq","Project Code","Project Name","Project Type","Proj Revns Num","Proj Doa","Proj Dga","Proj Eff Date","Proj Apprvl Date","Proj Term Date","Proj Area","PE Num"
"7750","4800","E","02","STORM PROJECT","GEPG","","","","20060330","20060330","20071206","Twp 81 Rge 17 - Sect 30.","1270"
"6560","4800","B","02","INISFAIL PROJECT","CONC","","0","14","","20060602","","Twp 85 Rge 15 - NW/4 sect 28.","1288"
"7770","8200","A","03","STORM PROJECT #1","GEPG","","","","20090818","20090818","","94-I-11	Block E ' units 16-19, 26-,29, 40, 50, 60, 70, 78, 79, 88, 89 94-I-12	Bock H ' units 31, 41, 51, 61 ",""
"6460","4535","B","02","PENGROWTH PROJECT","CONC","","","5","20090507","20090507","","86-18 W6M - SE/4 section 10.","1479"
"2985","8400","E","02","ANDERSON PROJECT","GEPG","","","","20051014","20051014","","94-H-1 Block I - units 94 and 95 94-H-8 Block A - units 4 and 5.","1224"
"9000","8295"," ","03","APACHE SHALE PROJECT #2","EXP","","","","20060515","20060515","20061110","94-P-12 Block E - units 18, 19, 28 and 29.","1280"
"9021","5000","A","32","SHELL PROJECT #3","GEPG","","","","20090520","20090520","","93-P-07  Block I	Units 74-75, 84-85.","1497"
"9045","8295"," ","20","STONE MOUNTAIN HORN RIVER #1","GEPG","","","","20120327","20120327","","94-O-15 Block B - Units 54-59, 64-69, 74-79, 84-89 and 94-99 94-O-15 Block G - Units 4-9, 1-19, 24-29, 34-39, 44-49, 54-59 and 64-69","1675"
"3450","8150","A","02","HUSKY PROJECT","GEPG","","","","20100118","20100118","","94-I-07  Block K	Units 98-100             Block L	Units 91-95 94-I-10  Block C	Units 8-10, 18-20, 28-30, 38-40, 48-50, 58-60, 68-70, 78-80, 88-90, 96-100             Block D	Units 1-5, 11-15, 21-25, 31-35, 41-45, 51-55, 61-65, 71-75, 81-85, 91-95             Block E	Units 1-5, 11-15, 21-25, 31-33, 41-43, 51-53, 61-63              Block F	Units 6-10, 16-20, 26-30, 32-40, 42-50, 52-60 and 62-70.  ","1524"
"7760","7600","B","02","CNRL PROJECT","GEPG","1","","","20060323","20060323","","94-I-16 Block H - units 51, 52, 53, 61, 62 and 63.","1265"
"9000","8285"," ","14","SMR PROJECT #2","EXP","1","","","","20080624","20120327","94-O-15 Block F - units 31, 41, 51, 61 Block G - units 40, 50, 60, and 70.","1426"
"5870","8200","A","03","CNRL PROJECT #2","GEPG","","","","20040121","20040121","20041216","94-P-15 Block A - Units 91-93, 96, 97                 Block H - Units 1-3, 6, 7, 11-17, 21-27, 31-37, 41-47, 51-57, 61-67, 71-75, 81-85, 94, 95                 Block I - Units 4, 5, 14, 15, 24, 25 94-P-16 Block D - Unit 100                 Block E - Units 10-13, 20-23, 30-33, 38-43, 48-90                 Block F - Units 20, 30, 40, 50, 60, 70, 80, 90.","1083"
"4700","8295"," ","04","PENN WEST SHALE PROJECT","EXP","","","","20080304","20081001","20110822","94-P-10 Block B - units 92-95 Block G - units 2-5, 12-15, 22-25, 32-35, 42-45, 52-55, 62-65, 72-75, and 82-85.","1443"
"4390","4900","A","02","DUVERNAY PROJECT","GEPG","6","","","20031008","20031008","","Twp 77 Rge 18 - Sect 30 and 31. Twp 77 Rge 19 - Sect 25-27, 34-36 Twp 78 Rge 19 - Sect 1-4, 9-12, 14-16, 21-23, 26-28, 32-34 Twp 79 Rge 19 - Sect 2-5, 8-10, 15-17, 19-21 and 28-30.   ","1071"
"3430","2400","A","18","BERKANA PROJECT","GEPG","","","","20070502","20070502","","94-H-1: Block J - units 34, 35, 44 and 45.","1359"
"2240","4150","A","02","PROGRESS PROJECT #1","GEPG","","","","20100913","20100913","","94-G-8     Block B  Units 96, 97, 100 94-G-8     Block C  Unit   91. 94-G-8     Block F  Units 1, 12, 13, 22, 23, 31-35, 41-45, 54, 55, 64, 65, 74, 75, 84, 85 94-G-8     Block G	Units 6, 7, 10, 18, 19, 28, 29, 38-40, 48-50.    ","1563"
"6460","4520","E","02","ENCAL PROJECT","GEPO","3","120.8","","19950125","19960419","19960524","Twp 86 Rge 18 - NW/4 Sect 17, Sect 20, W/2 Sect 28, E/2 Sect 29 and Sect 33.","0217"
"9021","5000","A","03","ENCANA PROJECT #1","GEPG","7","","","20030813","20030813","","	93-P-8 	Block J - units 94-100  	Block K - units 91-93 	 	93-P-9 	Block A - units 78-80, 88-90, 94-100 	Block B - units 4-10, 14-20, 24-30, 34-40, 44-50, 56-60, 66-100 	Block C - units 1-3, 11-15, 21-25, 31-35, 41-45, 51-55, 61-65, 71-75, 81-85, 91-95 	Block F - units 1-5, 11-15, 21-25, 31-35, 41-45, 51-55, fractional units 61-65 	Block G - units 1-60, fractional units 61-70 	Block H - units 4-60, fractional units 61-70 	 	T76 - R15 W6M: fractional Sections 34-36 	T77 - R13 W6M: fractional Sections 6, 7, 18, 19, 30 	T77 - R14 W6M: Sections 1-27, 34, 35 	T77 - R15 W6M: Sections 1-24, 27-32, 34, 35 	T77 - R16 W6M: Sections 1-3, 10-15, 22-24, 26-29, 32-36 	T78 - R15 W6M: Sections 2-4, 6, 7 	T78 - R16 W6M: Sections 1-5, 7-35 	T79 - R16 W6M: Sections 4-8, 17-20, 29, 30		 	T79 - R17 W6M: Sections 1, 6-33, 35 	T79 - R18 W6M: Sections 12-14, 23-26, 35, 36 	T80 - R16 W6M: Sections 7, 18, 19 	T80 - R17 W6M: Sections 2, 3, 5, 6, 9, 10, 11, 13-17, 20-24, 27-34 	T80 - R18 W6M: Sections 1, 2, 25, 35, 36 	T81 - R17 W6M: Sections 3-10 	T81 - R18 W6M: Sections 1, 2, 11, 12, 14, and 15. ","1061"
"4470","8200"," ","04","STORM PROJECT","GEPG","","","","20090818","20090818","","94-I-12	Block G  units 71, 81, 91-93 	       Block H  units 54-57, 64-67, 74-80, 84-90, 94-100 	       Block I  units 4-10, 16-19, 26-29, 40, 50 	       Block J  units 1-3, 31, 41 ",""
"1000","4800","B","02","PROEX PROJECT","GEPG","","","","20060530","20060530","","94-G-1: Block C - units 72, 73, 82, 83, 92, 93             Block F - units 2 and 3.            ","1278"
"4485","4990","E","02","BURLINGTON PROJECT","GEPG","","","","20060105","20060105","20080205","94-H-10 Block L - units 56-59, 66-69, 78-80, 88-90, 96-100 94-H-11 Block I - units 71, 81, 91 94-H-14 Block A - units 1, 11-13, 21-23, 31-33, 41-43, 51, 61 94-H-15 Block D - units 6-10, 14-20, 24-30, 34-40, 44-50, 58-60, and 68-70.","1250"
"5170","2700","B","02","CANHUNTER PROJECT","GEPG","","","","19860825","19860825","","93-P-1 Block A - Units 51-100              Block B - Units 51-53, 61-63, 71-75, 81-85, 91-95              Block G - Units 1-5, 11, 21, 31, 41              Block H - Units 1-50, 51-59, 61-69, 71-79, 81-89, 91-99              Block I - Units 1-9, 11-19, 21-29, 31-39, 41-49, 51-59, 61-69, 71-75, 81-85.","0139"
"3430","2400","A","07","ENCANA PROJECT","GEPG","","","","20050620","20050620","","94-A-16:  Block I - units 71-73, 81-83, 91-95 94-H-1:    Block A - units 1-5, 11-15, 21-25, 31-90, 94-100                  Block B - units 31-35, 41-45, 51-59, 61-69, 71-77, 81-87, 91-97                  Block G - units 1-7, 12-17, 22-27, 32-39, 42-49                  Block H - units 4-10, 16-19, 26-29, 36, 37, 46 and 47.","1213"
"9000","8285"," ","17","IMPERIAL SHALE PROJECT #1","EXP","1","","","20090101","20080905","20110207","94-O-02 Block J - units 14-17, 24-27, 34-39, 44-49, 56-59, 66-69, 76-79 and 86-89.","1439"
"9022","4997","A","10","TERRA PROJECT #1","GEPG","","","","20101124","20101124","","084-25 W6M   Sections 3, 10, 15, 16, 20, 21, 22, 29","1653"
"5170","2505","A","03","CONOCO PROJECT #1","GEPG","","","","20110225","20110225","","NTS 93-P-01  Block G  Units 92, 93 NTS 93-P-01  Block J   Units 2, 3, 12, 13, 22 and 23. ","1608"
"8100","4900","E","02","REMINGTON PROJECT","CONC","1","400","178.6","19961115","19961217","19970919","Twp 87 Rge 21- Sec 30, 31 Twp 88 Rge 21- S/2 Sec 6 Twp 88 Rge 22- SE/4 Sec 1.","0248"
"8200","4800","G","02","GALLEON PROJECT","GEPG","","","","20090617","20090617","","Twp 83 Rge 15 W6M	Sections 29 ' 32","1501"
"9021","5000"," ","55","CROCOTTA PROJECT #1 (DOE)","GEPG","","","","20111004","20111004","","DLS 80-14 W6M   Sections 18, 19 DLS 80-15 W6M   Sections 23, 24, 25, 36. ","1632"
"9000","8285"," ","12","DEVON PROJECT","EXP","2","","","20071012","20071012","","94-O-8 Block F - unit 71, 81, 91 Block G - units 34-37, 44-47, 54-57, 64-67, 74-80, 84-90, 94-100 Block J - units 4-10 Block K - unit 1.","1383"
"3240","2700","A","03","CONOCOPHILLIPS PROJECT","GEPG","","","","20070320","20070320","","94-H-12: Block D - units 52, 53, 62 and 63.","1343"
"7410","4700","A","02","DEVON PROJECT","GEPG","","","","20080707","20080707","","Twp 86 Rge 21 W6M - Section 18 Twp 86 Rge 22 W6M - Section 13. ","1421"
"5000","4800","A","02","PETRO-CAN PROJECT","GEPG","1","","","19701101","19701022","","94-G-1 Block A - Units 71, 81, 92, 93               Block G - Units 71, 81, 91-93               Block H - Units 2, 3, 12-15, 22-25, 34-37, 44-47, 56-59, 66-69, 76-80, 86-90, 98-100               Block I - Units 8-10, 20, 30               Block J - Units 1-3, 11-15, 21-25, 32-39, 42-49, 52-60, 62-70, 74-80, 84-90, 96-100               Block K - Units 51, 61, 71, 81, 91 94-G-8 Block B - Units 6-10, 16-20, 26-30, 38-40, 48-50, 60, 70               Block C - Units 1, 11, 21, 31-35, 41-45, 51-55, 61-65, 72-79, 82-89, 92-99               Block E - Units 11, 21               Block F - Units 2-9, 14-20, 24-30, 38, 39, 48, 49 94-H-4 Block D - Units 80 and 90.","0103"
"0320","2700","A","02","NORTHPOINT PROJECT","GEPG","","","","20111108","20111108","","94-B-8 Block A - Units 12, 13, 22, 23, 32, 33, 42, 43, 52, 53, 62, 63, 72, 73, 82 and 83.","1658"
"9000","2852","A-064-E/082-J-07","02","AEC CBM/CBG EXPERIMENTAL PROJ","EXP","","","","20000901","20000901","","82-J-2 Block E - Units 11-15, 21-25, 31-35, 41-45, 51-55, 61-65, 71-77, 81-87, 91-97           Block F - Units 12-20, 22-30, 32-40, 42-50, 54-60, 64-70, 74-80, 84-90, 96-100           Block K - Units 6-10, 18-20, 28-30, 36, 37, 40, 46, 47, 50, 58-60, 68-70, 78-80, 88-90, 98-100           Block L - Units 1-7, 11-19, 21-29, 31-39, 41-49, 51-59, 61-69, 71-79, 81-89, 91-97 82-J-6 Block I - Units 71, 81, 91-93 82-J-7 Block C - Units 8-10, 20, 30, 38-40, 48-50, 58-60, 68-70, 78-80, 88-90, 100           Block D - Units 1-7,11-17,21-27,31-35,41-45,51-56,57F,61-66,67F,71-76,77F,81-85, 86F, 87F, 91-95           Block E - Units 1-5,11-15, 21-25,31-36,37F,41-46,47F,52,53,56,57,62,63,66,67,72-77, 82-87, 92-97           Block F - Units 10, 20, 30, 40, 50           Block L - Units 2-7,14-19,24-29,36-39,46-49,54F,55-59,64F,65F,66-69,78-80,88-90,96F,97F,98-100 82-J-10 Block D - Units 7F, 8-10, 18F, 19, 20, 28F, 29, 30, 60F, 70F 82-J-11 Block A - Units 1-3,11-14,15F,21-25,32-34,35F,42-44,45F,51-54,55F,61F,62-65,74,75,84F,85F,94F, 95F.","0371"
"9000","1725"," ","03","BURLINGTON CBM EXPERIMENTAL #1","EXP","","","","20021125","20021125","","93-I-15 Block A - Unit 100               Block B - Units 91-93, 96-100               Block C - Unit 91               Block F - Units 1, 11, 21, 32, 33, 42, 43, 52, 53, 62, 63, 71, 81               Block G - Units 1-3, 6-10, 12, 13, 16-20, 22, 23, 26-30, 34, 35, 44, 45, 56-59, 66-69, 80, 90               Block H - Unit 10.","1018"
"4700","8295"," ","03","NEXEN SHALE PROJECT #1","EXP","","","","20080527","20080527","","94-P-15 Block A - units 11, 21, 31-33, 41-43, 51-53, and 61-63. 94-P-16 Block D - units 20, 30, 38-40, 48-50, 60 and 70.","1420"
"4390","4980","A","05","SHELL PROJECT #4","GEPG","","","","20120327","20120327","","DLS 78-20W6M ? Sections 26, 27, 34 and 35.","1678"
"5170","2505","B","03","CONOCOPHILLIPS PROJECT #1","GEPG","","","","","20130204","","IN THE MATTER of an application from ConocoPhillips Canada Operations Ltd. to the Oil and Gas Commission December 18, 2012 for a Good Engineering Practice project.   ORDER 13-06-002   1	Under Section 75(1)(a) of the Oil and Gas Activities Act,  the Kelly field ? Falher A `B? pool is designated as a special project for the enhanced recovery of natural gas utilizing Good Engineering Practice within the following area;  NTS 93-P-01   Block H     Units 34-37, 44-47, 56, 57, 66 and 67. ","1694"
"5000","4150","C","04","PROGRESS PROJECT","GEPG","","","","20100913","20100913","","94-G-8     Block E	Units 32-35, 42-45, 54, 55, 64, 65","1562"
"3540","4900","C","03","BONAVISTA PROJECT","GEPG","","","","20061116","20061116","","94-A-13: Block A - units 36, 37, 46, 47, 56, 57, 66 and 67. ","1320"
"8115","4900","F","02","ENCANA PROJECT","GEPG","","","","20090728","20090728","","93-P-10	Block A - units 54-57, 64-67, 74-77, 84-87, 94-100 	       Block B - unit 91 	       Block G - units 1, 11, 21, 31, 41 	       Block H - units 4-10, 14-20, 24-30, 36-40 & 46-50. ","1508"
"9021","5000","A","33","PENGROWTH PROJECT","GEPG","1","","","20090616","20090616","","Twp 80 Rge 21 W6M	Section 21, 28-33 Twp 81 Rge 21 W6M	Section 5, 6, 8 ","1498"
"0050","8400","A","02","COLIN PROJECT","GEPG","1","","345.1","19921209","19940327","19990910","94-J-2 Block G - Unit 31-33, 41-43, 51-53, 61-63, 71-73, 81-83, 91              Block H - Units 40,50,60,70, 78-80, 88,90, 98-100              Block I - Units 8,10               Block J - Unit 1","0195"
"6140","4800"," ","02","DEVON PROJECT #1","GEPG","","","","20040214","20040214","","Twp 82 Rge 20 - Sect 19, 29, 30, 32 Twp 82 Rge 21 - Sect 22, 23 and 24.","1102"
"8150","4800","A","03","FET PROJECT","GEPG","1","","","20010917","20010917","","94-G-9    Block E - Units 91-99               Block F - Units 71, 81, 91-100               Block G - Units 76-80, 86-90, 96-100               Block J - Units 6-10, 16-20, 26-30, 32-40, 42-50, 52-60, 62-70, 80, 90               Block K - Units 1-90, 94-100               Block L - Units 1-9, 11-19, 21-29, 31-39, 41-49, 51-59, 61-69, 71-79, 81-89, 91-99 94-G-16 Block C - Units 4-10              Block D - Units 1-9.","0396"
"2240","4800","A","02","COASTAL PROJECT","GEPG","","","","20000803","20000803","","94-G-8 Block B - Units 92,93               Block F - Units 71-73, 81-83, 91-93               Block G - Units 2, 3, 11-13, 21-23, 31-37, 41-47, 51-59, 61-69, 76-80, 86-90, 96-100               Block H - Units 20, 30, 40, 50, 60, 70               Block J - Units 6-10, 16-20, 26-30, 36-40, 46-50               Block K - Units 1-3, 11-13, 21-23, 31-33, 41-43, 52-55, 62-65.","0370"
"6500","2600","B","02","CNRL PROJECT","GEPG","","","","20070509","20070509","","94-A-15: Block J - units 76, 77, 86 and 87.","1360"
"9000","8285"," ","08","NEXEN SHALE PROJECT #1","EXP","","","","20070318","20070427","","94-O-9 Block G - units 32-37, 42-47, 52-57, and 62-67.","1355"
"6430","2700","F","02","CONOCO PROJECT #1","GEPG","","","","20101207","20101207","","NTS 93-P-02  Block G  Units 98, 99 NTS 93-P-02  Block J   Units 8, 9, 18, 19, 28, 29, 40, 50 NTS 93-P-02  Block K  Units 31, 41. ","1587"
"9021","5000","A","21","HURON PROJECT #2","GEPG","3","","","20081020","20081020","","Twp 79 Rge 17 W6M: section 34 Twp 80 Rge 17 W6M: sections 4, 7, 8, 18 Twp 80 Rge 18 W6M: sections 12 and 13.","1445"
"8160","5000","A","03","PAINTED PONY PROJECT","GEPG","1","","","20100907","20100907","20111102","NTS 94-B-16	Block B  Units  98-100      			Block C  Units 91-99    			Block E  Units 11, 21, 31, 41, 51, 61, 71, 81, 91 			Block F  Units 1-9, 11-100  			Block G Units 8-10, 18-20, 28-30, 38-40, 48-50, 60, 70, 80, 90, 100	 			Block J   Unit 10 			Block K  Units 1-10, 12-19, 22-29, 32-37, 42-47 			Block L  Unit 1.     ","1561"
"7340","2700"," ","03","TEMPLE PROJECT #3","GEPG","","","","","20081029","","094-H-03	Block B - units 16, 17, 26, and 27.","1453"
"5170","2850"," ","03","CONOCOPHILLIPS PROJECT #2","GEPG","","","","20100120","20100120","","93-P-1 Block H - units 91-93            Block I - units 1-3, 11-13 and 21-23.","1525"
"4900","2900","A","02","CREW PROJECT","GEPG","","","","20060721","20060721","","94-A-13 Block A - units 40 and 50. Block B - units 31 and 41","1298"
"9000","8285"," ","15","SMR PROJECT #3","EXP","1","","","20080624","20080624","","94-O-10 Block H - units 52, 53, 62, and 63.","1427"
"6480","2700","P","02","TALISMAN PROJECT #1","GEPG","","","","20101210","20101210","","NTS 93-I-09  Block A  Units 71-73, 81-83. ","1590"
"6430","2625"," ","02","CANHUNTER PROJECT","GEPG","","","","19890913","19890913","20050207","93-P-1 Block E - units 31-37, 41-47, 51-60, 61-70, 71-80, 81-90, 91-100               Block F - units 36-40, 46-50, 58-60, 68-70, 78-80, 88-90, 98-100               Block K - units 8-10               Block L - units 1-10, 12-20, 22-30, 32-40, 42-50, 52-60, 62-70. 72-80, 82-90, 92-100 93-P-2 Block H - units 51, 61, 71-73, 81-83, 91-93               Block I - units 1-3, 11, 21, 31, 41, 51-60, 61-70, 71-80, 81-90, 91-100               Block J - units 51-59, 61-69, 71-73, 81-83, 91-93 93-P-7 Block A - units 1-10, 11-15, 21-25, 31-35, 41-45, 51-53, 61-63               Block B - units 1-3 93-P-8 Block D - units 2-10, 14-17, 20, 24-27, 30, 34-40, 44-50, 54-60, 64-70.",""
"3430","2400","A","16","CNRL PROJECT #5","GEPG","","","","20060403","20060403","","94-H-1: Block I - units 51-53, 61-63, 71-73 and 81-83","1272"
"3426","2400","A","02","PENGROWTH PROJECT","GEPG","","","","20051121","20051121","","94-A-16: Block K - units 14-17, 24-27, 32, 33, 42 and 43.","1243"
"9021","5000","A","11","CNRL PROJECT #1","GEPG","5","","","20080114","20080114","","DLS 80-19 W6M ? Sections 26 - 35   DLS 80-20 W6M ? Sections 25, 36 DLS 81-18 W6M ? Sections 3 - 10, 16 - 21, 26, 27, 30 - 32 DLS 81-19 W6M ? Sections 1, 3 - 6, 8 - 32, 36 DLS 81-20 W6M ? Sections 1, 23 - 26, 35, 36 DLS 82-18W6M ? Sections 5 - 10 DLS 82-19 W6M ? Sections 1, 4, 5, 8 - 12, 15, 22 DLS 82-20 W6M ? Sections 1 and 2.   ","1474"
"9000","8285"," ","26","HUNT SHALE PROJECT #3","EXP","","","","","20090513","","94-J-15  Block L - units 72, 73, 82, and 83.","1487"
"0800","2900","A","02","SUNCOR PROJECT","GEPG","","","","","20081023","","94-B-16   Block H - Units 92 and 93 	     Block I - Units 2 and 3. ","1448"
"8150","4748"," ","03","FET PROJECT","GEPG","","","","","20081128","","094-G-15 	Block A - units 14-17, 20, 24-27, 30, 34-40, 44-50, 56-60, 66-70        Block B - units 11-15, 21-25, 31-35, 41-45, 51-55, 61-65 ","1461"
"2240","4150","A","05","PROGRESS PROJECT #4","GEPG","","","","20100913","20100913","","94-G-8     Block F	Units 36, 37, 46, 47.","1566"
"9000","2700"," ","02","BURLINGTON CBM/CBG EXP PROJECT","EXP","","","","20020827","20020827","","93-P-5 Block F - unit 91               Block G - unit 100               Block J - units 10, 20, 30, 40, 50, 60 ,70               Block K - units 1, 11-17, 21-27, 31-37, 41-47, 51-70, 72-80, 82-90               Block L - units 51-53, 61-63, 71-75, 81-85, 92-95 93-P-12 Block D - units 2-5.","1004"
"9000","2700"," ","04","CSRI CBM/CBG PROJECT","EXP","1","","","","20050706","20080414","Twp 084 Rge 25 W6M - Sect 28 and 33.","1215"
"9000","1725"," ","02","KOCH CBM/CBG EXP PROJECT","EXP","","","","20011023","20011023","","93-I-14 Block K - Units 92,93 93-P-3 Block B - Units 18-20, 28-30, 34-40, 44-50, 56-60, 66-70, 78-80, 88-90, 98-100               Block C - units 2, 3, 11-13, 21-23, 31-33, 41-43, 51-55, 61-65, 71-75, 81-85, 91-93               Block F - units 1-3               Block G - units 8-10.","0398"
"8100","4900","D","02","DOMINION EXPERIMENTAL SCHEME","EXP","","400","480","20010816","20010816","20201026","Sec 32-87-21 W6M, SW/4 sec 4 and S/2 sec 5-88-21 W6M.",""
"6530","4520","A","02","AMERADA PROJECT","CONC","","136.7","9.1","","19920925","19970429","Twp 86 Rge 18 - Sect 9, 16, E/2 Sect 17, Sect 21.","0192"
"7745","4520","A","02","IMPERIAL PROJECT","GEPO","2","34.2","","19970324","19970324","20020614","Twp 80 Rge 19 - N/2 Sect 26, Sect 35 Twp 81 Rge 19 - SE/4 Sect 2.","0257"
"3430","2400","B","02","CNRL PROJECT #1","GEPG","","","","20041018","20041018","20050505","94-A-16  Block I - units 56-59, 66-69, 76-80, 86-90,96-100                  Block J - uniits 71, 81, 91-95 94-H-1    Block A - units 6-10, 16, 20, 26-30                  Block B - units 1-5, 11-17, 21-27, 36, 37, 46 and 47.","1153"
"9030","2800","A","06","ENCANA PROJECT #2","GEPG","5","","","20040308","20040308","","93-P-1: Block I - units 76-80, 86-100 Block J - units 71, 81, 91-93, 96, 97   93-P-7: Block I - units 51-79, 81-89, 91-95 Block J - units 51-59, 61-69  93-P-8: Block A - units 1-10, 14-20, 24-30, 36-40, 46-50, 58-60, 68-70, 78-80, 88-90, 98-100 Block B - units 1-3, 6, 7, 11-17, 21-27, 31-100 Block C - units 31, 41, 51, 61, 71-75, 81-85, 91-95 Block E - units 91-93 Block F - units 1-5, 11, 14, 15, 21, 24, 25, 31-33, 36, 37, 41-43, 46, 47, 51-53, 61-63, 71-75,                            81-85, 92-100 Block G - units 1-10, 12-20, 22-30, 38-40, 48-50, 58-60, 68-70, 78-80, 88-90 Block H - units 8-10 Block K - units 2-10, 20, 30, 40, 50 Block L - units 1-3, 11-13, 21-23, 31-37, 41-47, 52-60, 62-70, 76-80, 86-90, 100  93-P-9: Block D - unit 10  93-P-10: Block A - units 1-5. ","1231"
"3510","3200"," ","02","CANBRIAM EXP SHALE PROJECT","EXP","","","","20100910","20100910","","94-B-01 Block H - units 92-95    	     Block I - units 2-5.  ","1571"
