"PST FILE"
"UWI","Area_code","Formtn_code","Pool_seq","Wa_num","Compltn_event_seq","Press_survey_datum_depth","Pst_Comments","Abs_Gauge","Project_code"
"200D085H094H0100","5500","8400","A","13664","00","1962","","A","00"
"200B030A094G0800","2240","4800","A","13665","00","593","","A","00"
"200A069E094H1100","9000","4800","A-069-E/094-H-11","13666","00","337","","A","00"
"200B071D094H0602","8260","4610","A","13668","02","468","","A","00"
"200B066J094H0300","8260","4100","B","13669","00","353.8","","A","00"
"200B066J094H0302","7250","2600","F","13669","02","299.2","Datum depth estimated.","A","00"
"200A040K094I0502","3455","8200","B","13671","02","1108.6","assummed datum depth.","A","00"
"200D022E094H0900","3380","2630","A","13674","00","213","","A","00"
"200A012B094P1500","4700","8200","A","13676","00","687.3","Datum depth estimated.","A","00"
"200A090I094P1000","4700","8200","A","13677","00","672.5","Datum depth estimated.","A","00"
"200A066G094O1402","5852","2805","A","13680","02","913","Horizontal well - sidetrack #1","A","03"
"200B066G094O1403","5852","2805","A","13680","03","913","Horizontal well - sidetrack #2.","A","03"
"200A028B094O1100","5852","2805","A","13682","00","913","","A","03"
"200D008I094H0900","7660","4990","A","13683","00","144","","A","03"
"200B084G094H1600","7660","4990","A","13684","00","115","Datum depth assumed.","A","02"
"200A035H094H1600","7660","4990","A","13685","00","144","","A","02"
"200B012H094H1600","7660","4990","A","13686","00","144","","A","02"
"202B064C094H1600","7660","4990","A","13687","00","144","","A","02"
"200A095H094H0900","7660","4990","A","13688","00","144","","A","02"
"200B069A094H1600","7660","4990","A","13689","00","132.4","Datum depth assumed.","A","02"
"200C095A094H1600","7660","4990","A","13690","00","113.8","Datum depth assumed.","A","02"
"200C046G094H1600","7660","4990","A","13691","00","122.8","Datum depth assumed.","A","02"
"100080508815W600","5540","2900","","13692","00","376.9","Datum depth assumed.","A","00"
"200D073B094H0800","2985","8400","","13694","00","1859","Datum assumed 2985/8400 A.","A","00"
"200D073B094H0802","2985","4995","A","13694","02","184.1","assumed datum depth.","A","00"
"200C068C094I1400","7770","8600","A","13696","00","1600","","A","02"
"200A058B094P0800","4700","8200","A","13698","00","626","","A","00"
"200C046K094P0100","4700","8200","A","13699","00","626","","A","00"
"200D055B094P0800","4700","8200","A","13700","00","626","","A","00"
"200D055C094P0800","4700","8200","A","13701","00","626","","A","00"
"200D055C094P0802","4700","2600","","13701","02","-67.9","Datum depth assumed.","A","00"
"200D003G094H0800","2985","4995","A","13704","00","172","Approval to commingle Bluesky 'A' & Charlie Lake 'A' (1997/12/11).","A","00"
"200D003G094H0802","2985","2640","A","13704","02","176","Approval to commingle Bluesky 'A' & Charlie Lake 'A' (1997/12/11).","A","00"
"200D003G094H0803","3430","2400","A","13704","03","-61.4","Assumed datum depth","A","00"
"200C011G094H0800","2985","4995","A","13705","00","175.9","Assumed datum depth.  Commingled w/ Bluesky-Gething","A","00"
"200B100J094A1000","7600","2900","F","13707","00","364","","A","00"
"200C050H094P0800","4700","8200","A","13710","00","708","","A","00"
"200D030B094A1500","7600","4520","A","13711","00","457","Approved to commingle Dunlevy and Cecil, 2002/05/30.","A","00"
"200D030B094A1502","7600","2900","F","13711","02","343.5","Approved to commingle Dunlevy and Cecil, 2002/05/30.","A","00"
"200A099K094I1100","7770","8600","B","13713","00","1658","","A","02"
"200D003E094I1400","7770","8600","A","13714","00","1600","","A","02"
"200C043J094I1200","4470","8200","A","13717","00","967","Horizontal well!","A","00"
"200C026B094H1500","5160","4990","A","13718","00","194.5","Datum depth assumed.","A","00"
"200B097G094H1600","7660","4990","A","13719","00","119","Datum depth assumed.","A","02"
"200C043G094H1600","7660","4990","A","13720","00","112.7","Datum depth assumed.","A","02"
"100042808618W600","6460","4520","E","13722","00","555","","A","03"
"200A098L094A0900","2400","2600","C","13725","00","344","","A","00"
"200A085C094P0502","4470","8200","A","13726","02","941","","A","00"
"200C032K094I0603","5150","8200","A","13727","03","1008","Datum depth assumed.","A","00"
"200B062C094P0400","4470","8200","A","13729","00","939","Horizontal well!","A","00"
"200A052H094H0800","2985","4995","A","13732","00","172","Approval to commingle Bluesky 'A' & Charlie Lake 'A' (1997/12/11). See CE 02 for pressure data.","A","00"
"200A052H094H0802","2985","2640","A","13732","02","176","Approval to commingle Bluesky 'A' & Charlie Lake 'A' (1997/12/11).","A","00"
"200C073G094H0800","2985","4995","A","13733","00","172","Zones appear commingled.","A","00"
"200C073G094H0802","2985","2640","A","13733","02","175","Zones appear commingled.","A","00"
"200D075K094A1600","9000","3200","D-075-K/094-A-16","13735","00","306","","A","00"
"200D067G094H0300","7250","2400","A","13736","00","121","","A","00"
"203D013J094H0300","7250","2400","A","13737","00","121","","A","00"
"200C082G094H0300","7250","2400","A","13738","00","121","","A","00"
"200C010F094I0500","3455","8200","B","13739","00","1148.5","datum depth assumed.","A","00"
"200C045J094H0300","8260","4100","B","13742","00","353.8","","A","00"
"200C045J094H0302","7250","2400","A","13742","02","121.3","","A","00"
"200C001J094H0300","8260","4100","B","13744","00","362","","A","00"
"200C001J094H0302","7250","2400","A","13744","02","121","","A","00"
"200C055E094P0202","4700","8125","A","13747","02","567.2","Assumed datum depth.","A","00"
"200C014J094H0300","7250","2600","G","13748","00","293.9","datum depth assumed","A","00"
"200C014J094H0302","7250","2400","A","13748","02","121.3","","A","00"
"200D065K094P0500","8180","8200","A","13751","00","956.1","Horizontal well.  Datum depth assumed.","A","00"
"200A045J094P0402","4470","8200","A","13757","02","921","Horizontal well!","A","00"
"200C035B094A1502","7600","2900","F","13761","02","349.3","","A","00"
"200A065J094H0300","8260","4100","B","13764","00","353.8","Baldonnel & Bluesky commingled - approved 2001-06-20.","A","00"
"200A065J094H0302","7250","2600","F","13764","02","290.8","Baldonnel & Bluesky commingled - approved 2001-06-20.  Datum depth assumed.","A","00"
"200A065J094H0303","7250","2400","A","13764","03","121","","A","00"
"200B068I094H0300","7250","2400","A","13765","00","121.3","","A","00"
"200B011I093I1000","6480","0180","C","13766","00","-470.2","Datum depth estimated.","A","00"
"200A096J094O1400","5852","7100","E","13772","00","1533.9","Datum depth assumed. Caution - numerous sliding sleeves in tubing string may be open or closed!","A","00"
"200A096J094O1402","5852","7100","","13772","02","1469.8","Datum depth estimated.","A","00"
"200A096J094O1403","5852","7100","F","13772","03","1358.1","Datum depth estimated. Caution - numerous sliding sleeves in tubing string may be open or closed!","A","00"
"200A096J094O1404","5852","7100","G","13772","04","1307.8","Datum depth estimated.","A","00"
"200B083K094O1400","5852","7100","H","13773","00","1348.8","Datum depth assumed.","A","00"
"200D057J094P0100","9000","8090","D-057-J/094-P-01","13775","00","209.7","Assumed datum depth.","A","00"
"200D016I094P0100","4700","8200","A","13784","00","561.4","assumed datum depth.","A","00"
"200A074D094H0200","3520","2700","C","13787","00","323","","A","00"
"200B039A094A1400","2400","2900","C","13791","00","373","Horizontal well!","A","02"
"200D045K094A1502","6500","2700","G","13793","02","336.6","Assumed datum depth.","A","00"
"200B085A094O0900","9000","8600","B-085-A/094-O-09","13795","00","1902","","A","00"
"200B085A094O0903","9000","8600","B-085-A/094-O-09","13795","03","1882.9","Assumed datum depth from pay zone information.","A","00"
"200B011J094H1500","5160","4990","A","13796","00","172.7","Datum depth assumed.","A","00"
"200D015J094H1500","5160","4990","A","13797","00","183.5","Datum depth assumed.","A","00"
"200D093B094H1500","5160","4990","A","13800","00","179.6","Datum depth assumed.","A","00"
"200A015G094H1500","5160","4990","A","13802","00","186.9","Datum depth assumed.","A","00"
"200D039G093I1600","4780","0180","A","13803","00","1330","Lower Notikewan zone.","A","00"
"200D039G093I1602","4780","0180","A","13803","02","1330","Upper Notikewan zone. Commingled production with Cadotte zone (June 9, 2004).","A","00"
"200D039G093I1603","4780","0180","A","13803","03","1234","Commingled production with Notikewin  B  (June 9, 2004).","A","00"
"102063108518W600","8000","6200","A","13804","00","1136","","A","00"
"200B048I094O0902","9000","8000","B-048-I/094-O-09","13805","02","1980","","A","00"
"102142708618W600","6460","4520","D","13806","00","547","","A","00"
"200C008G094P0400","9000","8600","C-008-G/094-P-04","13807","00","1670.5","Assumed datum depth.","A","00"
"200C078K094P0500","8180","8200","A","13811","00","962.6","Assumed datum depth.","A","00"
"200C060J094G0702","9000","4100","C-060-J/094-G-07","13815","02","238.2","Datum depth assumed.","A","00"
"200D024E094H0900","3380","2630","A","13817","00","213","","A","00"
"200D051D094P1000","4700","8200","A","13818","00","708","","A","00"
"200D018L094I0502","3455","8200","B","13819","02","1102","Datum depth assumed. Horizontal well!","A","00"
"202D079K094I1500","8155","8200","","13822","00","777.5","Jean Marie Formation. Found to be uncommercial and abandoned 2001-02-08. Datum depth estimated.","A","00"
"202D079K094I1502","8155","2600","","13822","02","-2.9","Bluesky formation. Zone appears to be noncommercial, suspended 2001-02-11. Datum depth estimated.","A","00"
"200B017B094H0600","8260","4100","B","13823","00","362","","A","00"
"200D019L094A1402","2800","2900","R","13825","02","358.7","Datum depth assumed.","A","00"
"200C055B094J0900","5180","8600","O","13827","00","1848","Directional well!","A","00"
"200D054I093I1400","6220","4100","E","13832","00","986.2","Datum depth estimated. Note: last 200m of well is basically horizontal. MPP still on deviated section of well. MPP TVD taken as average of TVD of MD MPP and average TVD of horizontal section.","A","00"
"200A080B094I1300","4470","8200","A","13836","00","941.1","","A","00"
"200C031C094I1300","4470","8200","A","13837","00","941.1","","A","00"
"200B048B094I1302","4470","8200","A","13838","02","941.1","","A","00"
"200D085B094I1300","4470","8200","A","13841","00","941","","A","00"
"200A049J094I1200","4470","8200","A","13843","00","975.5","Datum depth assumed.","A","00"
"200B009D094A1600","7600","2900","F","13844","00","349.3","","A","00"
"200B087G094B1600","9000","2900","B-087-G/094-B-16","13846","00","446.1","Datum depth assumed.","A","00"
"200B087G094B1602","1360","1530","","13846","02","-37.4","Datum depth assumed.","A","00"
"200D052G094I0800","1300","8200","A","13851","00","788","Horizontal well.","A","00"
"200D075J093I0900","6480","0180","B","13853","00","1826.8","Datum depth assumed. Directional well! Commingled with Cadotte and Notikewin (2008-01-09).","A","00"
"200D075J093I0902","6480","0180","B","13853","02","1661.6","Datum depth assumed. Directional well! Commingled with Falher D and Cadotte (2008-01-09).","A","00"
"200D075J093I0903","6480","0180","B","13853","03","1610.6","Datum depth assumed. Commingled with Notikewin and Falher D (2008-01-09).","A","00"
"200B064A094A1400","2400","2900","B","13856","00","373","","A","00"
"200D033D094P0602","8140","7400","","13857","02","-72","Assumed datum depth.  (Debolt 'B').","A","00"
"200A032I094H1000","3380","2600","","13858","00","185.5","Datum depth assumed.","A","00"
"200A012I094H1002","3380","2630","A","13859","02","213","","A","00"
"200B044B094O1400","5852","2805","A","13861","00","913","","A","03"
"200B029F094H0700","3460","2700","B","13862","00","327","","A","04"
"200B028F094H0700","3460","2700","B","13863","00","327","","A","04"
"200A029F094H0700","3460","2700","B","13865","00","327","","A","04"
"200D043L094P0102","4700","8200","A","13871","02","708","","A","00"
"200B050C094H1600","3380","2630","A","13877","00","159.7","Datum depth assumed.","A","02"
"202B029H094P0200","9000","7700","B-029-H/094-P-02","13879","00","12","","A","00"
"200A005B094I1302","4470","8200","A","13885","02","939","","A","00"
"200C001J094O1100","5852","2805","A","13886","00","913","","A","03"
"200A066B093I1600","4780","2515","","13888","00","1824","","A","00"
"200B028K094A1400","2700","2900","D","13889","00","360","","A","00"
"202B029L093I0900","6480","0180","C","13891","00","-419.1","CBM well.  Datum depth estimated.","A","00"
"200D017D094I1202","3455","8200","B","13892","02","1077.2","Datum depth assumed.","A","00"
"200A044J094G0100","5000","4800","A","13898","00","581","Approved comingling of Halfway & Baldonnel (2001/08/13).","A","00"
"200A044J094G0102","5000","4150","A","13898","02","396","Approved comingling of Halfway & Baldonnel 2001-08-13.","A","00"
"100023208722W600","2920","4100","","13899","00","533.1","Datum depth assumed.","A","00"
"100023208722W602","2920","2600","","13899","02","313.7","Datum depth assumed.","A","00"
"200C095B094H0400","6400","4100","A","13900","00","426","","A","02"
"200B079A094H0400","6400","4100","A","13904","00","412.7","Datum depth assumed. Well licensed as HZ, but drilled/completed as vertical.","A","02"
"100072208514W600","2000","4535","A","13905","00","533","","A","04"
"100083008518W600","8000","6200","A","13907","00","1136","Directional well!","A","00"
"200D052F093I1600","4780","0180","A","13908","00","1459.3","DIRECTIONAL WELL!!! MPP = 2559.8mCF TVD. 2005/01/06 Commingled production with Notikewin  B  pool.","A","00"
"200D052F093I1602","4780","0180","A","13908","02","1145.6"," DIRECTIONAL WELL!! MPP = 2246.1mCF TVD. 2005/01/06 Commingled production with Notikewin  F  pool.","A","00"
"200C078G094I1202","4470","8200","A","13909","02","997","Datum depth assumed.","A","00"
"200A041H094P0302","4700","8200","A","13910","02","626","Horizontal well!","A","00"
"100152608817W602","7600","4100","","13911","02","414.2","","A","00"
"200C038I094H0300","7250","2400","A","13912","00","121","","A","00"
"200C038I094H0302","7250","2700","","13912","02","347","NOTE: Verified w/ Kathleen Storey @ Apache that Gething never produced (2008/05/12 LP).","A","00"
"200C016I094H0300","7250","2400","A","13913","00","121.3","","A","00"
"200C040I094H0300","8260","4100","B","13914","00","362","","A","00"
"200C040I094H0302","7250","2630","","13914","02","","NOTE: Verified w/ Kathleen Storey @ Apache that Bluesky-Gething never produced (2008/05/14 LP).","A","00"
"200C018I094H0300","7250","2700","F","13915","00","301","","A","00"
"200C018I094H0302","7250","2400","A","13915","02","121","","A","00"
"200A040L094H0900","3380","2630","A","13916","00","182.1","Datum depth assumed.","A","00"
"200D070A094G0802","2240","4540","A","13917","02","549","","A","02"
"200C035F094P0202","4700","8200","A","13918","02","740","Horizontal well!","A","00"
"200A015A094P0303","9000","2600","A-015-A/094-P-03","13919","03","104.7","Assumed datum depth.","A","00"
"200B015I094H0302","7250","2400","A","13920","02","121","","A","00"
"200B058F094H0700","3460","2700","H","13923","00","322","Datum depth assumed.","A","00"
"200A037G094O1400","5852","2805","A","13924","00","863.5","Minor horizontal leg ( commingled  production with main leg and 2nd sidetrack). Datum depth assumed.","A","03"
